id,fecha,hora,estado,estado_de_venta,cliente,dpi,combo_o_single,departamento,municipio,codigo_tv,codigo_velocidad,codigo_tel,equipo_adicional,direccion_instalacion,codigo_combo_o_single,costo_instalacion,motivo_de_rechazo,codigo_pago,numero_servicio,premium_adicionales,numero_anexo,cancelado,no_ot,plan,orden,msisdn,cancelada
1503876,2021-09-27 06:39:02.0,06:39,contactInfo,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,combo,GUATEMALA,,451,,,,BOULEVARD QWERTY,HH-HFC-861,200,,,G08438,888-Paquete FSN HD,,,,HH-HFC-861,1503876,,No
1503877,2021-09-27 07:34:53.0,07:34,RECHAZADA,RECHAZADA,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,combo,GUATEMALA,,416,,,,CALLE 12.5746,HH-HFC-861,200,,123,12345,,,,,HH-HFC-861,1503877,,Si
1503877,2021-09-27 07:34:53.0,07:34,RECHAZADA,RECHAZADA,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,combo,GUATEMALA,,451,,,,CALLE 12.5746,HH-HFC-861,200,,123,12345,,,,,HH-HFC-861,1503877,,Si
1503878,2021-09-27 07:40:01.0,07:40,address,PENDIENTE,"TEST TEST ",2198410550101,single,,,,,,,CALLE 12.5746,,,,,,,,,,,1503878,,No
1503879,2021-09-27 07:59:08.0,07:59,RECHAZADA,RECHAZADA,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,combo,GUATEMALA,,416,,,,AVENIDA TEST,HH-HFC-861,200,,121212,G08438,,,,,HH-HFC-861,1503879,,Si
1503879,2021-09-27 07:59:08.0,07:59,RECHAZADA,RECHAZADA,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,combo,GUATEMALA,,451,,,,AVENIDA TEST,HH-HFC-861,200,,121212,G08438,,,,,HH-HFC-861,1503879,,Si
1503880,2021-09-27 08:16:37.0,08:16,RECHAZADA,RECHAZADA,"OUR MARKO ANTONIO GONZALEZ HERRERA ",2198410550101,combo,GUATEMALA,,416,,,,CALLEJON 12.5746,HH-HFC-861,100,,123,12345,161-Canal Región+-353-Golden One TV-888-Paquete FSN HD-906-PAQUETE HP HD,,,,HH-HFC-861,1503880,,Si
1503880,2021-09-27 08:16:37.0,08:16,RECHAZADA,RECHAZADA,"OUR MARKO ANTONIO GONZALEZ HERRERA ",2198410550101,combo,GUATEMALA,,451,,,,CALLEJON 12.5746,HH-HFC-861,100,,123,12345,161-Canal Región+-353-Golden One TV-888-Paquete FSN HD-906-PAQUETE HP HD,,,,HH-HFC-861,1503880,,Si
1503883,2021-09-27 09:40:13.0,09:40,RECHAZADA,RECHAZADA,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,single,GUATEMALA,,116,,,,CALLEJON 12.9,HH-HFC-116,100,,123,test,,,,,HH-HFC-116,1503883,,Si
1503884,2021-09-27 09:46:00.0,09:46,appointment,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,combo,GUATEMALA,,416,,,,CALZADA 12,HH-HFC-861,100,,1234,G08438,888-Paquete FSN HD-906-PAQUETE HP HD,,,,HH-HFC-861,1503884,,No
1503884,2021-09-27 09:46:00.0,09:46,appointment,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,combo,GUATEMALA,,451,,,,CALZADA 12,HH-HFC-861,100,,1234,G08438,888-Paquete FSN HD-906-PAQUETE HP HD,,,,HH-HFC-861,1503884,,No
1503724,2021-09-22 04:06:24.0,04:06,address,PENDIENTE,"FDGDG FGDF ",2198410550101,single,,,,,,,CALLE 23,,,,,,,,,,,1503724,,No
1503743,2021-09-22 11:54:47.0,11:54,serviceAddress,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,single,GUATEMALA,,,,,,BOULEVARD QWERTY,,,,,G08438,,,,,,1503743,,No
1503745,2021-09-22 12:25:53.0,12:25,address,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,single,,,,,,,BOULEVARD QWERTY,,,,,,,,,,,1503745,,No
1503756,2021-09-23 07:55:08.0,07:55,address,PENDIENTE,"TEST TEST ",2198410550101,single,,,,,,,BOULEVARD TEST,,,,,,,,,,,1503756,,No
1503757,2021-09-23 07:58:35.0,07:58,address,PENDIENTE,"TEST TEST ",2198410550101,single,,,,,,,BOULEVARD 12,,,,,,,,,,,1503757,,No
1503760,2021-09-23 08:15:00.0,08:15,address,PENDIENTE,"TEST TEST ",2198410550101,single,,,,,,,CALLEJON TESRT,,,,,,,,,,,1503760,,No
1503761,2021-09-23 08:18:46.0,08:18,address,PENDIENTE,"TEST TEST ",2198410550101,single,,,,,,,CALZADA TEST,,,,,,,,,,,1503761,,No
1503768,2021-09-23 08:24:38.0,08:24,address,PENDIENTE,"TEST TEST ",2198410550101,single,,,,,,,AVENIDA TEST,,,,,,,,,,,1503768,,No
1503775,2021-09-23 08:35:58.0,08:35,address,PENDIENTE,"TEST TEST ",2198410550101,single,,,,,,,CARRETERA 123,,,,,,,,,,,1503775,,No
1503781,2021-09-23 09:07:23.0,09:07,address,PENDIENTE,"TEST TEST ",2198410550101,single,,,,,,,CARRETERA 12,,,,,,,,,,,1503781,,No
1503782,2021-09-23 09:20:43.0,09:20,address,PENDIENTE,"TEST TEST ",2198410550101,single,,,,,,,CALZADA 12,,,,,,,,,,,1503782,,No
1503793,2021-09-23 10:57:30.0,10:57,address,PENDIENTE,"TEST TEST ",2198410550101,single,,,,,,,AVENIDA 12,,,,,,,,,,,1503793,,No
1503795,2021-09-23 11:45:51.0,11:45,address,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,single,,,,,,,BOULEVARD QWERTY,,,,,,,,,,,1503795,,No
1503799,2021-09-23 12:15:31.0,12:15,address,PENDIENTE,"TEST TEST ",2198410550101,single,,,,,,,CALZADA 12,,,,,,,,,,,1503799,,No
1503812,2021-09-24 01:16:50.0,01:16,serviceAddress,PENDIENTE,"ANTONIO GONZALEZ HERRERA ",2198410550101,single,GUATEMALA,,,,,,BOULEVARD TRST,,,,,Test,,,,,,1503812,,No
1503833,2021-09-24 09:51:19.0,09:51,address,PENDIENTE,"TEST TEST ",2198410550101,single,,,,,,,CALLEJON 12,,,,,,,,,,,1503833,,No
1503845,2021-09-24 11:20:03.0,11:20,serviceAddress,PENDIENTE,"MARKO ANTONIO GONZALEZ HERRERA ",2198410550101,single,GUATEMALA,,,,,,AVENIDA TEST,,,,,Test,,,,,,1503845,,No
1503858,2021-09-24 15:14:59.0,15:14,address,PENDIENTE,"DANTE NOGUERA MUNOZ ",2560107490101,single,,,,,,,RESIDENCIAL VILLAS DE SAN ANGEL CASA NO 203,,,,,,,,,,,1503858,,No
1503859,2021-09-24 21:24:46.0,21:24,created,PENDIENTE,"RICARDO PAIZ ",2566695970108,single,,,,,,,,,,,,,,,,,,1503859,,No
1503873,2021-09-27 02:08:24.0,02:08,contactInfo,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,combo,GUATEMALA,,416,,,,BOULEVARD TEST,HH-HFC-858,200,,,Trst,,,,,HH-HFC-858,1503873,,No
1503873,2021-09-27 02:08:24.0,02:08,contactInfo,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,combo,GUATEMALA,,451,,,,BOULEVARD TEST,HH-HFC-858,200,,,Trst,,,,,HH-HFC-858,1503873,,No
1503875,2021-09-27 06:34:37.0,06:34,address,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,single,,,,,,,BOULEVARD QWERTY,,,,,,,,,,,1503875,,No
1503881,2021-09-27 08:39:22.0,08:39,contactInfo,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,combo,GUATEMALA,,416,,,,CALZADA 12.5746,HH-HFC-861,100,,123,123,888-Paquete FSN HD,,,,HH-HFC-861,1503881,,No
1503881,2021-09-27 08:39:22.0,08:39,contactInfo,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,combo,GUATEMALA,,451,,,,CALZADA 12.5746,HH-HFC-861,100,,123,123,888-Paquete FSN HD,,,,HH-HFC-861,1503881,,No
1503885,2021-09-27 09:52:42.0,09:52,contactInfo,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,combo,GUATEMALA,,201,,,,CALZADA 12,HH-HFC-L03,100,,123,G08438,889-Paquete Golden Premier-905-PAQUETE FOX+ HD,,,,HH-HFC-L03,1503885,,No
1503885,2021-09-27 09:52:42.0,09:52,contactInfo,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,combo,GUATEMALA,,646,,,,CALZADA 12,HH-HFC-L03,100,,123,G08438,889-Paquete Golden Premier-905-PAQUETE FOX+ HD,,,,HH-HFC-L03,1503885,,No
1503886,2021-09-27 09:56:46.0,09:56,offer,PENDIENTE,"DEBRA  MELVIN SERRANO HARRIS ",2358294550301,combo,GUATEMALA,,106,,,,3 CALLE 3-44 ZONA 1 GUATEMALA,HH-HFC-642,200,Tocar timbre,,706326,900-PAQUETE HBOMAX-901-PAQUETE FOX +,,,,HH-HFC-642,1503886,33124536,No
1503886,2021-09-27 09:56:46.0,09:56,offer,PENDIENTE,"DEBRA  MELVIN SERRANO HARRIS ",2358294550301,combo,GUATEMALA,,695,,,,3 CALLE 3-44 ZONA 1 GUATEMALA,HH-HFC-642,200,Tocar timbre,,706326,900-PAQUETE HBOMAX-901-PAQUETE FOX +,,,,HH-HFC-642,1503886,33124536,No
1503887,2021-09-27 10:03:10.0,10:03,contactInfo,PENDIENTE,"TEST TEST ",2198410550101,single,GUATEMALA,,116,,,,CALLEJON 12.57,HH-HFC-116,0,,123,Test,,,,,HH-HFC-116,1503887,,No
1503891,2021-09-27 10:53:16.0,10:53,serviceAddress,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,single,GUATEMALA,,,,,,CALLEJON 12,,,,,G08438,,,,,,1503891,,No
1503909,2021-09-28 08:18:29.0,08:18,contactInfo,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,combo,GUATEMALA,,416,,,,CALZADA 12,HH-HFC-861,200,,,G08438,888-Paquete FSN HD,,,,HH-HFC-861,1503909,,No
1503909,2021-09-28 08:18:29.0,08:18,contactInfo,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,combo,GUATEMALA,,451,,,,CALZADA 12,HH-HFC-861,200,,,G08438,888-Paquete FSN HD,,,,HH-HFC-861,1503909,,No
1503938,2021-09-28 09:23:13.0,09:23,contactInfo,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,combo,GUATEMALA,,416,,,,CALLEJON 12.5746,HH-HFC-861,100,,,12345,,,,,HH-HFC-861,1503938,,No
1503938,2021-09-28 09:23:13.0,09:23,contactInfo,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,combo,GUATEMALA,,451,,,,CALLEJON 12.5746,HH-HFC-861,100,,,12345,,,,,HH-HFC-861,1503938,,No
1503951,2021-09-29 09:09:29.0,09:09,offer,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,combo,GUATEMALA,,106,,,13-Caja STB DVB-193-Caja STB DVB-695-Caja STB DVB,CALLEJON 12,HH-HFC-818,100,,,G08438,161-Canal Región+-366-HBO Max DIG 2M-434-HBO Max DIG-902-PAQUETE HP,,,,HH-HFC-818,1503951,,No
1503951,2021-09-29 09:09:29.0,09:09,offer,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,combo,GUATEMALA,,695,,,13-Caja STB DVB-193-Caja STB DVB-695-Caja STB DVB,CALLEJON 12,HH-HFC-818,100,,,G08438,161-Canal Región+-366-HBO Max DIG 2M-434-HBO Max DIG-902-PAQUETE HP,,,,HH-HFC-818,1503951,,No
1503958,2021-09-29 10:41:47.0,10:41,offer,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,combo,GUATEMALA,,201,,,194-Caja STB DVB,CALZADA 12,HH-HFC-314,100,,,G08438,161-Canal Región+-436-HBO Max HD-888-Paquete FSN HD-889-Paquete Golden Premier-905-PAQUETE FOX+ HD-906-PAQUETE HP HD,,,,HH-HFC-314,1503958,,No
1503958,2021-09-29 10:41:47.0,10:41,offer,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,combo,GUATEMALA,,199,,,194-Caja STB DVB,CALZADA 12,HH-HFC-314,100,,,G08438,161-Canal Región+-436-HBO Max HD-888-Paquete FSN HD-889-Paquete Golden Premier-905-PAQUETE FOX+ HD-906-PAQUETE HP HD,,,,HH-HFC-314,1503958,,No
1503965,2021-09-29 11:51:37.0,11:51,serviceAddress,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,single,GUATEMALA,,,,,,CALZADA 12,,,,,G08438,,,,,,1503965,,No
1503907,2021-09-28 05:52:20.0,05:52,serviceAddress,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,single,GUATEMALA,,,,,,AVENIDA 12,,,,,G08438,,,,,,1503907,,No
1503920,2021-09-28 13:45:06.0,13:45,created,PENDIENTE,"TTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTT TTTTTTTTTTTTTTT ",2198410550101,single,,,,,,,,,,,,,,,,,,1503920,,No
1503921,2021-09-28 13:45:14.0,13:45,created,PENDIENTE,"TTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTT TTTTTTTTTTTTTTT ",2198410550101,single,,,,,,,,,,,,,,,,,,1503921,,No
1503925,2021-09-28 13:45:48.0,13:45,created,PENDIENTE,"TTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTRR TTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTTT ",2198410550101,single,,,,,,,,,,,,,,,,,,1503925,,No
1503931,2021-09-28 08:41:20.0,08:41,contactInfo,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,combo,GUATEMALA,,416,,,,CALZADA 12.5746,HH-HFC-861,100,,,12345,,,,,HH-HFC-861,1503931,,No
1503931,2021-09-28 08:41:20.0,08:41,contactInfo,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,combo,GUATEMALA,,451,,,,CALZADA 12.5746,HH-HFC-861,100,,,12345,,,,,HH-HFC-861,1503931,,No
1503933,2021-09-28 08:59:34.0,08:59,offer,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,combo,GUATEMALA,,416,,,855-Caja adicional Tivo Mini-907-PLAN ONETV,BOULEVARD QWERTY,HH-HFC-861,200,,,G08438,17-Detalle de llamadas-202-Paquete HBO HD OneTV-211-Paquete FOX HD OneTV-353-Golden One TV-815-TRIPARTITA-816-BUZON DE VOZ-817-DESVIO DE LLAMADA INCONDICIONAL-818-DESVIO DE LLAMADA OCUPADO-819-IDENTIFICADOR DE LLAMADA-820-LLAMADA EN ESPERA-821-TRANSFERENCIA DE LLAMADA,,,,HH-HFC-861,1503933,,No
1503933,2021-09-28 08:59:34.0,08:59,offer,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,combo,GUATEMALA,,451,,,855-Caja adicional Tivo Mini-907-PLAN ONETV,BOULEVARD QWERTY,HH-HFC-861,200,,,G08438,17-Detalle de llamadas-202-Paquete HBO HD OneTV-211-Paquete FOX HD OneTV-353-Golden One TV-815-TRIPARTITA-816-BUZON DE VOZ-817-DESVIO DE LLAMADA INCONDICIONAL-818-DESVIO DE LLAMADA OCUPADO-819-IDENTIFICADOR DE LLAMADA-820-LLAMADA EN ESPERA-821-TRANSFERENCIA DE LLAMADA,,,,HH-HFC-861,1503933,,No
1503935,2021-09-28 09:04:04.0,09:04,contactInfo,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,combo,GUATEMALA,,416,,,,CARRETERA 12,HH-HFC-861,100,,,G08438,,,,,HH-HFC-861,1503935,,No
1503935,2021-09-28 09:04:04.0,09:04,contactInfo,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,combo,GUATEMALA,,451,,,,CARRETERA 12,HH-HFC-861,100,,,G08438,,,,,HH-HFC-861,1503935,,No
1503936,2021-09-28 09:08:43.0,09:08,contactInfo,PENDIENTE,"TEST TEST ",1614689690101,combo,,,416,,,,CALZADA 12,HH-HFC-861,100,,,G08438,,,,,HH-HFC-861,1503936,,No
1503936,2021-09-28 09:08:43.0,09:08,contactInfo,PENDIENTE,"TEST TEST ",1614689690101,combo,,,451,,,,CALZADA 12,HH-HFC-861,100,,,G08438,,,,,HH-HFC-861,1503936,,No
1503954,2021-09-29 11:26:21.0,11:26,serviceAddress,PENDIENTE,"JUSTO LEONEL GARCIA MARROQUIN ",1584641920101,single,GUATEMALA,,,,,,CALLE 17,,,,,NHS,,,,,,1503954,,No
1503955,2021-09-29 09:20:43.0,09:20,contactInfo,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,combo,GUATEMALA,,199,,,14-Caja STB DVB-199-Caja STB DVB,CALZADA 12,HH-HFC-314,100,,,G08438,161-Canal Región+-380-HBO Max HD 2M-436-HBO Max HD-888-Paquete FSN HD-889-Paquete Golden Premier-905-PAQUETE FOX+ HD-906-PAQUETE HP HD,,,,HH-HFC-314,1503955,,No
1503955,2021-09-29 09:20:43.0,09:20,contactInfo,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,combo,GUATEMALA,,201,,,14-Caja STB DVB-199-Caja STB DVB,CALZADA 12,HH-HFC-314,100,,,G08438,161-Canal Región+-380-HBO Max HD 2M-436-HBO Max HD-888-Paquete FSN HD-889-Paquete Golden Premier-905-PAQUETE FOX+ HD-906-PAQUETE HP HD,,,,HH-HFC-314,1503955,,No
1503968,2021-09-29 12:08:09.0,12:08,ASISTIDA,PENDIENTE,"FULLER  JONAS SULLIVAN MORROW ",2358294550301,combo,GUATEMALA,,106,,,2001-Caja Kaon-2101-Caja Kaon,3 CALLE 3-44 ZONA 1 GUATEMALA,HH-HFC-642,200,Tocar timbre,,706326,17-Detalle de llamadas-815-TRIPARTITA-816-BUZON DE VOZ-817-DESVIO DE LLAMADA INCONDICIONAL-818-DESVIO DE LLAMADA OCUPADO-819-IDENTIFICADOR DE LLAMADA-820-LLAMADA EN ESPERA-821-TRANSFERENCIA DE LLAMADA-900-PAQUETE HBOMAX-901-PAQUETE FOX +-902-PAQUETE HP,,,,HH-HFC-642,1503968,33124536,No
1503968,2021-09-29 12:08:09.0,12:08,ASISTIDA,PENDIENTE,"FULLER  JONAS SULLIVAN MORROW ",2358294550301,combo,GUATEMALA,,695,,,2001-Caja Kaon-2101-Caja Kaon,3 CALLE 3-44 ZONA 1 GUATEMALA,HH-HFC-642,200,Tocar timbre,,706326,17-Detalle de llamadas-815-TRIPARTITA-816-BUZON DE VOZ-817-DESVIO DE LLAMADA INCONDICIONAL-818-DESVIO DE LLAMADA OCUPADO-819-IDENTIFICADOR DE LLAMADA-820-LLAMADA EN ESPERA-821-TRANSFERENCIA DE LLAMADA-900-PAQUETE HBOMAX-901-PAQUETE FOX +-902-PAQUETE HP,,,,HH-HFC-642,1503968,33124536,No
1503893,2021-09-27 11:11:27.0,11:11,contactInfo,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,combo,GUATEMALA,,416,,,,CARRETERA 12,HH-HFC-860,200,,,G08438,,,,,HH-HFC-860,1503893,,No
1503893,2021-09-27 11:11:27.0,11:11,contactInfo,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,combo,GUATEMALA,,451,,,,CARRETERA 12,HH-HFC-860,200,,,G08438,,,,,HH-HFC-860,1503893,,No
1503894,2021-09-27 11:22:24.0,11:22,contactInfo,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,combo,GUATEMALA,,416,,,,AVENIDA 12,HH-HFC-861,200,,,G08438,,,,,HH-HFC-861,1503894,,No
1503894,2021-09-27 11:22:24.0,11:22,contactInfo,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,combo,GUATEMALA,,451,,,,AVENIDA 12,HH-HFC-861,200,,,G08438,,,,,HH-HFC-861,1503894,,No
1503895,2021-09-27 12:35:19.0,12:35,serviceAddress,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,single,GUATEMALA,,,,,,BOULEVARD QWERTY,,,,,G08438,,,,,,1503895,,No
1503897,2021-09-27 12:52:25.0,12:52,serviceAddress,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,single,GUATEMALA,,,,,,BOULEVARD QWERTY,,,,,G08438,,,,,,1503897,,No
1503908,2021-09-28 05:58:04.0,05:58,offer,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,combo,GUATEMALA,,416,,,,CALLE 12,HH-HFC-861,200,,,G08438,888-Paquete FSN HD-906-PAQUETE HP HD,,,,HH-HFC-861,1503908,,No
1503908,2021-09-28 05:58:04.0,05:58,offer,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,combo,GUATEMALA,,451,,,,CALLE 12,HH-HFC-861,200,,,G08438,888-Paquete FSN HD-906-PAQUETE HP HD,,,,HH-HFC-861,1503908,,No
1503910,2021-09-28 07:36:33.0,07:36,contactInfo,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,combo,GUATEMALA,,451,,,,CALLEJON 12,HH-HFC-861,200,,,G08438,,,,,HH-HFC-861,1503910,,No
1503910,2021-09-28 07:36:33.0,07:36,contactInfo,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,combo,GUATEMALA,,416,,,,CALLEJON 12,HH-HFC-861,200,,,G08438,,,,,HH-HFC-861,1503910,,No
1503940,2021-09-28 10:46:44.0,10:46,offer,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,combo,GUATEMALA,,303,,,,AVENIDA 12,HH-HFC-H17,0,,,G08438,161-Canal Región+-889-Paquete Golden Premier-901-PAQUETE FOX +-902-PAQUETE HP,,,,HH-HFC-H17,1503940,,No
1503940,2021-09-28 10:46:44.0,10:46,offer,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,combo,GUATEMALA,,750,,,,AVENIDA 12,HH-HFC-H17,0,,,G08438,161-Canal Región+-889-Paquete Golden Premier-901-PAQUETE FOX +-902-PAQUETE HP,,,,HH-HFC-H17,1503940,,No
1503941,2021-09-28 10:01:54.0,10:01,RECHAZADA,RECHAZADA,"VICTORIA  KIM MONTGOMERY ERICKSON ",2358294550301,combo,GUATEMALA,,695,,,,3 CALLE 3-44 ZONA 1 GUATEMALA,HH-HFC-642,200,Tocar timbre,,706326,17-Detalle de llamadas-815-TRIPARTITA-816-BUZON DE VOZ-817-DESVIO DE LLAMADA INCONDICIONAL-818-DESVIO DE LLAMADA OCUPADO-819-IDENTIFICADOR DE LLAMADA-820-LLAMADA EN ESPERA-821-TRANSFERENCIA DE LLAMADA-900-PAQUETE HBOMAX-901-PAQUETE FOX +,,,,HH-HFC-642,1503941,33124536,Si
1503941,2021-09-28 10:01:54.0,10:01,RECHAZADA,RECHAZADA,"VICTORIA  KIM MONTGOMERY ERICKSON ",2358294550301,combo,GUATEMALA,,106,,,,3 CALLE 3-44 ZONA 1 GUATEMALA,HH-HFC-642,200,Tocar timbre,,706326,17-Detalle de llamadas-815-TRIPARTITA-816-BUZON DE VOZ-817-DESVIO DE LLAMADA INCONDICIONAL-818-DESVIO DE LLAMADA OCUPADO-819-IDENTIFICADOR DE LLAMADA-820-LLAMADA EN ESPERA-821-TRANSFERENCIA DE LLAMADA-900-PAQUETE HBOMAX-901-PAQUETE FOX +,,,,HH-HFC-642,1503941,33124536,Si
1503949,2021-09-28 15:39:09.0,15:39,address,PENDIENTE,"CUI GINA MARIA MARTINEZ DIAZ ",2560107490101,single,,,,,,,CONDOMINIO LAS LUCES,,,,,,,,,,,1503949,,No
1503960,2021-09-29 10:49:32.0,10:49,serviceAddress,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,single,GUATEMALA,,,,,,CALLEJON 12.5746,,,,,12345,,,,,,1503960,,No
1503962,2021-09-29 17:35:01.0,17:35,created,PENDIENTE,"TEST TEST ",2198410550101,single,,,,,,,,,,,,,,,,,,1503962,,No
1503966,2021-09-29 11:58:52.0,11:58,serviceAddress,PENDIENTE,"ANTONIO HERRERA GONZALEZ MASCULINO SEXO ",2198410550101,single,GUATEMALA,,,,,,CALZADA 12,,,,,G08438,,,,,,1503966,,No
1503981,2021-09-29 18:02:51.0,18:02,ASISTIDA,PENDIENTE,"URIEL  SAGE MOSES RANDOLPH ",2358294550301,combo,GUATEMALA,,857,,,,3 CALLE 3-44 ZONA 1 GUATEMALA,HH-HFC-642,200,Tocar timbre,,706326,161-Canal Region +-17-Detalle de llamadas-436-HBO Max HD-815-TRIPARTITA-816-BUZON DE VOZ-817-DESVIO DE LLAMADA INCONDICIONAL-818-DESVIO DE LLAMADA OCUPADO-819-IDENTIFICADOR DE LLAMADA-820-LLAMADA EN ESPERA-821-TRANSFERENCIA DE LLAMADA,,,,HH-HFC-642,1503981,33124536,No
1503981,2021-09-29 18:02:51.0,18:02,ASISTIDA,PENDIENTE,"URIEL  SAGE MOSES RANDOLPH ",2358294550301,combo,GUATEMALA,,915,,,,3 CALLE 3-44 ZONA 1 GUATEMALA,HH-HFC-642,200,Tocar timbre,,706326,161-Canal Region +-17-Detalle de llamadas-436-HBO Max HD-815-TRIPARTITA-816-BUZON DE VOZ-817-DESVIO DE LLAMADA INCONDICIONAL-818-DESVIO DE LLAMADA OCUPADO-819-IDENTIFICADOR DE LLAMADA-820-LLAMADA EN ESPERA-821-TRANSFERENCIA DE LLAMADA,,,,HH-HFC-642,1503981,33124536,No
1503988,2021-09-30 18:16:17.0,18:16,offer,PENDIENTE,"CRISTIAN GUSTAVO XUM CASTRO ",2226100180301,combo,GUATEMALA,,416,,,,AVENIDA 1,HH-HFC-861,200,,123456896879,1062415,906-PAQUETE HP HD,,,,HH-HFC-861,1503988,,No
1503988,2021-09-30 18:16:17.0,18:16,offer,PENDIENTE,"CRISTIAN GUSTAVO XUM CASTRO ",2226100180301,combo,GUATEMALA,,451,,,,AVENIDA 1,HH-HFC-861,200,,123456896879,1062415,906-PAQUETE HP HD,,,,HH-HFC-861,1503988,,No
1503989,2021-09-30 09:44:38.0,09:44,ASISTIDA,PENDIENTE,"DEXTER HUNTER GLOVER GREEN ",2052242881607,single,GUATEMALA,,106,,,,3 CALLE 3-44 ZONA 1 GUATEMALA,HH-HFC-642,200,Tocar timbre,,113322,,11223344,,,HH-HFC-642,1503989,33124536,No
